Entity,Code,Year,Fossil fuels (TWh)
Canada,CAN,1981,1789.417
Canada,CAN,1982,1736.7207
Canada,CAN,1983,1669.3004
Canada,CAN,1984,1764.493
Canada,CAN,1985,1782.3145
Canada,CAN,1986,1758.2021
Canada,CAN,1987,1815.9829
Canada,CAN,1988,1944.6919
Canada,CAN,1989,2032.3704
Canada,CAN,1990,1916.0156
Canada,CAN,1991,1860.1794
Canada,CAN,1992,1928.2595
Canada,CAN,1993,1946.9708
Canada,CAN,1994,2009.3557
Canada,CAN,1995,2095.3997
Canada,CAN,1996,2139.88
Canada,CAN,1997,2201.377
Canada,CAN,1998,2231.2102
Canada,CAN,1999,2293.156
Canada,CAN,2000,2356.5771
Canada,CAN,2001,2350.008
Canada,CAN,2002,2428.9885
Canada,CAN,2003,2495.3928
Canada,CAN,2004,2508.9727
Canada,CAN,2005,2469.9326
Canada,CAN,2006,2464.8147
Canada,CAN,2007,2579.5754
Canada,CAN,2008,2506.017
Canada,CAN,2009,2392.1387
Canada,CAN,2010,2471.7075
Canada,CAN,2011,2535.3962
Canada,CAN,2012,2528.7642
Canada,CAN,2013,2576.8179
Canada,CAN,2014,2607.8945
Canada,CAN,2015,2617.3267
Canada,CAN,2016,2544.8003
Canada,CAN,2017,2591.3208
Canada,CAN,2018,2653.267
Canada,CAN,2019,2648.0542
Canada,CAN,2020,2421.1318
Canada,CAN,2021,2483.22
Central America (BP),,1971,49.31461
Central America (BP),,1972,52.21628
Central America (BP),,1973,57.53983
Central America (BP),,1974,60.883797
Central America (BP),,1975,68.05942
Central America (BP),,1976,71.20767
Central America (BP),,1977,76.03571
Central America (BP),,1978,77.04689
Central America (BP),,1979,77.82117
Central America (BP),,1980,72.77053
Central America (BP),,1981,70.38079
Central America (BP),,1982,70.2089
Central America (BP),,1983,69.14987
Central America (BP),,1984,70.435005
Central America (BP),,1985,71.94905
Central America (BP),,1986,71.86979
Central America (BP),,1987,77.243744
Central America (BP),,1988,74.75821
Central America (BP),,1989,78.378
Central America (BP),,1990,80.7871
Central America (BP),,1991,88.1897
Central America (BP),,1992,100.20501
Central America (BP),,1993,107.02853
Central America (BP),,1994,117.10323
Central America (BP),,1995,129.56848
Central America (BP),,1996,127.10866
Central America (BP),,1997,137.29376
Central America (BP),,1998,157.34097
Central America (BP),,1999,155.70602
Central America (BP),,2000,162.45961
Central America (BP),,2001,173.99573
Central America (BP),,2002,174.2798
Central America (BP),,2003,182.08432
Central America (BP),,2004,186.22244
Central America (BP),,2005,183.87987
Central America (BP),,2006,194.65042
Central America (BP),,2007,206.0138
Central America (BP),,2008,206.91628
Central America (BP),,2009,203.93532
Central America (BP),,2010,207.07385
Central America (BP),,2011,221.43083
Central America (BP),,2012,225.53549
Central America (BP),,2013,227.82501
Central America (BP),,2014,235.95692
Central America (BP),,2015,258.4548
Central America (BP),,2016,268.62433
Central America (BP),,2017,268.02722
Central America (BP),,2018,258.24387
Central America (BP),,2019,284.54495
Central America (BP),,2020,239.76672
Central America (BP),,2021,273.07016
Chile,CHL,1965,61.333103
Chile,CHL,1966,65.95579
Chile,CHL,1967,67.22486
Chile,CHL,1968,68.94902
Chile,CHL,1969,73.742294
Chile,CHL,1970,77.66565
Chile,CHL,1971,83.34836
Chile,CHL,1972,83.963196
Chile,CHL,1973,80.51966
Chile,CHL,1974,77.35289
Chile,CHL,1975,67.809525
Chile,CHL,1976,71.56757
Chile,CHL,1977,73.861496
Chile,CHL,1978,78.53744
Chile,CHL,1979,81.28626
Chile,CHL,1980,83.41148
Chile,CHL,1981,85.37622
Chile,CHL,1982,73.98038
Chile,CHL,1983,74.5476
Chile,CHL,1984,78.27532
Chile,CHL,1985,76.744484
Chile,CHL,1986,79.239174
Chile,CHL,1987,82.05497
Chile,CHL,1988,96.43223
Chile,CHL,1989,115.7003
Chile,CHL,1990,126.16681
Chile,CHL,1991,132.82468
Chile,CHL,1992,139.12952
Chile,CHL,1993,148.7303
Chile,CHL,1994,159.55412
Chile,CHL,1995,171.78818
Chile,CHL,1996,190.40225
Chile,CHL,1997,219.48001
Chile,CHL,1998,230.64337
Chile,CHL,1999,248.3395
Chile,CHL,2000,249.87326
Chile,CHL,2001,244.26062
Chile,CHL,2002,251.07866
Chile,CHL,2003,251.50714
Chile,CHL,2004,271.616
Chile,CHL,2005,273.3257
Chile,CHL,2006,291.2199
Chile,CHL,2007,311.9981
Chile,CHL,2008,301.55118
Chile,CHL,2009,292.25992
Chile,CHL,2010,302.54974
Chile,CHL,2011,335.99832
Chile,CHL,2012,341.73456
Chile,CHL,2013,344.1626
Chile,CHL,2014,330.05496
Chile,CHL,2015,332.7226
Chile,CHL,2016,356.77353
Chile,CHL,2017,348.09415
Chile,CHL,2018,354.14478
Chile,CHL,2019,365.58664
Chile,CHL,2020,330.45898
Chile,CHL,2021,339.61133
China,CHN,1965,1470.8535
China,CHN,1966,1602.8173
China,CHN,1967,1443.7516
China,CHN,1968,1449.0682
China,CHN,1969,1776.4086
China,CHN,1970,2290.621
China,CHN,1971,2714.149
China,CHN,1972,2921.401
China,CHN,1973,3077.9966
China,CHN,1974,3163.5293
China,CHN,1975,3551.4854
China,CHN,1976,3744.1455
China,CHN,1977,4088.734
China,CHN,1978,4504.213
China,CHN,1979,4628.246
China,CHN,1980,4655.374
China,CHN,1981,4570.128
China,CHN,1982,4756.829
China,CHN,1983,5042.164
China,CHN,1984,5428.434
China,CHN,1985,5877.182
China,CHN,1986,6164.527
China,CHN,1987,6654.4683
China,CHN,1988,7144.303
China,CHN,1989,7486.3027
China,CHN,1990,7563.2725
China,CHN,1991,7968.69
China,CHN,1992,8386.55
China,CHN,1993,9003.102
China,CHN,1994,9509.277
China,CHN,1995,9741.276
China,CHN,1996,10305.78
China,CHN,1997,10351.442
China,CHN,1998,10363.471
China,CHN,1999,10752.908
China,CHN,2000,11085.259
China,CHN,2001,11595.461
China,CHN,2002,12657.19
China,CHN,2003,14859.567
China,CHN,2004,17332.893
China,CHN,2005,19713.344
China,CHN,2006,21612.988
China,CHN,2007,23448.26
China,CHN,2008,23943.34
China,CHN,2009,25087.559
China,CHN,2010,26642.344
China,CHN,2011,28883.004
China,CHN,2012,29581.562
China,CHN,2013,30523.664
China,CHN,2014,30937.318
China,CHN,2015,31033.996
China,CHN,2016,31191.836
China,CHN,2017,31973.576
China,CHN,2018,32888.707
China,CHN,2019,33692.99
China,CHN,2020,34232.883
China,CHN,2021,36222.586
Colombia,COL,1965,78.41806
Colombia,COL,1966,85.236565
Colombia,COL,1967,90.191666
Colombia,COL,1968,94.27542
Colombia,COL,1969,94.61717
Colombia,COL,1970,102.89083
Colombia,COL,1971,99.80884
Colombia,COL,1972,112.390076
Colombia,COL,1973,110.45436
Colombia,COL,1974,123.45459
Colombia,COL,1975,123.364426
Colombia,COL,1976,128.25443
Colombia,COL,1977,131.22598
Colombia,COL,1978,137.89314
Colombia,COL,1979,145.28241
Colombia,COL,1980,145.0754
Colombia,COL,1981,150.03618
Colombia,COL,1982,155.97415
Colombia,COL,1983,165.76248
Colombia,COL,1984,166.34445
Colombia,COL,1985,171.20212
Colombia,COL,1986,170.45023
Colombia,COL,1987,185.23921
Colombia,COL,1988,181.86758
Colombia,COL,1989,188.67328
Colombia,COL,1990,169.58893
Colombia,COL,1991,178.4961
Colombia,COL,1992,205.20174
Colombia,COL,1993,216.6408
Colombia,COL,1994,226.55261
Colombia,COL,1995,231.5694
Colombia,COL,1996,230.6097
Colombia,COL,1997,251.52902
Colombia,COL,1998,254.65518
Colombia,COL,1999,221.12247
Colombia,COL,2000,220.96619
Colombia,COL,2001,214.32635
Colombia,COL,2002,207.37894
Colombia,COL,2003,212.4953
Colombia,COL,2004,212.80914
Colombia,COL,2005,211.68222
Colombia,COL,2006,239.89848
Colombia,COL,2007,236.87187
Colombia,COL,2008,260.9395
Colombia,COL,2009,265.68207
Colombia,COL,2010,284.49072
Colombia,COL,2011,275.57635
Colombia,COL,2012,307.02118
Colombia,COL,2013,319.43823
Colombia,COL,2014,340.31845
Colombia,COL,2015,345.79242
Colombia,COL,2016,364.70166
Colombia,COL,2017,342.5009
Colombia,COL,2018,353.54193
Colombia,COL,2019,375.7757
Colombia,COL,2020,333.33868
Colombia,COL,2021,357.878
Croatia,HRV,1990,89.20179
Croatia,HRV,1991,67.419365
Croatia,HRV,1992,67.64407
Croatia,HRV,1993,70.49165
Croatia,HRV,1994,68.77319
Croatia,HRV,1995,71.01694
Croatia,HRV,1996,70.96239
Croatia,HRV,1997,76.04705
Croatia,HRV,1998,80.897385
Croatia,HRV,1999,80.41928
Croatia,HRV,2000,77.46547
Croatia,HRV,2001,80.421455
Croatia,HRV,2002,84.54285
Croatia,HRV,2003,90.4913
Croatia,HRV,2004,88.54533
Croatia,HRV,2005,89.06604
Croatia,HRV,2006,89.03258
Croatia,HRV,2007,95.01379
Croatia,HRV,2008,91.40181
Croatia,HRV,2009,85.492805
Croatia,HRV,2010,82.44185
Croatia,HRV,2011,79.79889
Croatia,HRV,2012,72.79537
Croatia,HRV,2013,70.367516
Croatia,HRV,2014,68.66936
Croatia,HRV,2015,70.38391
Croatia,HRV,2016,72.107635
Croatia,HRV,2017,75.561066
Croatia,HRV,2018,71.60204
Croatia,HRV,2019,72.604904
Croatia,HRV,2020,67.61569
Croatia,HRV,2021,70.47919
Cyprus,CYP,1965,4.68025
Cyprus,CYP,1966,5.338632
Cyprus,CYP,1967,5.7872543
Cyprus,CYP,1968,6.4272513
Cyprus,CYP,1969,7.5897937
Cyprus,CYP,1970,8.004829
Cyprus,CYP,1971,9.548513
Cyprus,CYP,1972,10.737023
Cyprus,CYP,1973,11.51917
Cyprus,CYP,1974,10.213084
Cyprus,CYP,1975,8.53023
Cyprus,CYP,1976,8.673059
Cyprus,CYP,1977,9.796984
Cyprus,CYP,1978,10.044485
Cyprus,CYP,1979,10.192833
Cyprus,CYP,1980,10.278665
Cyprus,CYP,1981,9.856194
Cyprus,CYP,1982,11.813791
Cyprus,CYP,1983,12.430679
Cyprus,CYP,1984,12.612489
Cyprus,CYP,1985,13.565379
Cyprus,CYP,1986,14.143438
Cyprus,CYP,1987,17.280825
Cyprus,CYP,1988,17.845005
Cyprus,CYP,1989,18.31203
Cyprus,CYP,1990,19.274536
Cyprus,CYP,1991,19.512156
Cyprus,CYP,1992,22.796679
Cyprus,CYP,1993,23.690178
Cyprus,CYP,1994,23.732359
Cyprus,CYP,1995,25.23067
Cyprus,CYP,1996,25.604818
Cyprus,CYP,1997,25.851622
Cyprus,CYP,1998,27.446606
Cyprus,CYP,1999,28.880678
Cyprus,CYP,2000,30.261105
Cyprus,CYP,2001,30.609652
Cyprus,CYP,2002,30.185936
Cyprus,CYP,2003,32.0883
Cyprus,CYP,2004,31.226189
Cyprus,CYP,2005,34.990147
Cyprus,CYP,2006,34.407574
Cyprus,CYP,2007,34.965965
Cyprus,CYP,2008,35.643105
Cyprus,CYP,2009,34.730488
Cyprus,CYP,2010,33.67439
Cyprus,CYP,2011,33.026558
Cyprus,CYP,2012,30.69276
Cyprus,CYP,2013,27.189632
Cyprus,CYP,2014,27.295439
Cyprus,CYP,2015,27.969318
Cyprus,CYP,2016,30.470535
Cyprus,CYP,2017,31.31027
Cyprus,CYP,2018,31.102974
Cyprus,CYP,2019,30.979517
Cyprus,CYP,2020,26.392038
Czechia,CZE,1965,462.17874
Czechia,CZE,1966,466.06412
Czechia,CZE,1967,459.3339
Czechia,CZE,1968,480.55356
Czechia,CZE,1969,501.99152
Czechia,CZE,1970,521.81415
Czechia,CZE,1971,550.1291
Czechia,CZE,1972,553.1077
Czechia,CZE,1973,556.9681
Czechia,CZE,1974,560.79266
Czechia,CZE,1975,583.9356
Czechia,CZE,1976,601.4528
Czechia,CZE,1977,619.83203
Czechia,CZE,1978,628.9913
Czechia,CZE,1979,634.329
Czechia,CZE,1980,613.7419
Czechia,CZE,1981,610.13086
Czechia,CZE,1982,604.06635
Czechia,CZE,1983,604.5162
Czechia,CZE,1984,622.94824
Czechia,CZE,1985,619.76715
Czechia,CZE,1986,615.55817
Czechia,CZE,1987,615.6018
Czechia,CZE,1988,616.3788
Czechia,CZE,1989,595.90546
Czechia,CZE,1990,507.60083
Czechia,CZE,1991,459.99417
Czechia,CZE,1992,444.05426
Czechia,CZE,1993,438.49524
Czechia,CZE,1994,424.2693
Czechia,CZE,1995,444.11426
Czechia,CZE,1996,459.45032
Czechia,CZE,1997,439.89252
Czechia,CZE,1998,424.46793
Czechia,CZE,1999,403.44437
Czechia,CZE,2000,428.37277
Czechia,CZE,2001,435.4642
Czechia,CZE,2002,424.6539
Czechia,CZE,2003,436.25784
Czechia,CZE,2004,446.54657
Czechia,CZE,2005,442.445
Czechia,CZE,2006,447.79843
Czechia,CZE,2007,442.39252
Czechia,CZE,2008,429.70972
Czechia,CZE,2009,403.8886
Czechia,CZE,2010,419.10333
Czechia,CZE,2011,402.46118
Czechia,CZE,2012,392.82156
Czechia,CZE,2013,379.32996
Czechia,CZE,2014,370.3104
Czechia,CZE,2015,370.1322
Czechia,CZE,2016,371.27948
Czechia,CZE,2017,381.2269
Czechia,CZE,2018,376.8691
Czechia,CZE,2019,368.18353
Czechia,CZE,2020,332.47488
Czechia,CZE,2021,354.37692
Denmark,DNK,1965,166.13434
Denmark,DNK,1966,188.98251
Denmark,DNK,1967,190.04955
Denmark,DNK,1968,198.60477
Denmark,DNK,1969,227.98154
Denmark,DNK,1970,242.91844
Denmark,DNK,1971,229.5642
Denmark,DNK,1972,242.2713
Denmark,DNK,1973,234.39859
Denmark,DNK,1974,213.24292
Denmark,DNK,1975,210.17737
Denmark,DNK,1976,231.387
Denmark,DNK,1977,236.11238
Denmark,DNK,1978,239.52988
Denmark,DNK,1979,239.03513
Denmark,DNK,1980,232.82901
Denmark,DNK,1981,209.11133
Denmark,DNK,1982,199.85007
Denmark,DNK,1983,189.82906
Denmark,DNK,1984,192.99988
Denmark,DNK,1985,217.46097
Denmark,DNK,1986,222.02472
Denmark,DNK,1987,213.84514
Denmark,DNK,1988,211.09132
Denmark,DNK,1989,194.07782
Denmark,DNK,1990,199.40321
Denmark,DNK,1991,229.4569
Denmark,DNK,1992,213.6849
Denmark,DNK,1993,225.84038
Denmark,DNK,1994,242.76701
Denmark,DNK,1995,237.98395
Denmark,DNK,1996,283.54694
Denmark,DNK,1997,254.1063
Denmark,DNK,1998,241.82932
Denmark,DNK,1999,232.78914
Denmark,DNK,2000,219.73676
Denmark,DNK,2001,219.65651
Denmark,DNK,2002,216.42538
Denmark,DNK,2003,231.08041
Denmark,DNK,2004,213.30814
Denmark,DNK,2005,204.20296
Denmark,DNK,2006,229.53809
Denmark,DNK,2007,213.37663
Denmark,DNK,2008,204.95688
Denmark,DNK,2009,191.27023
Denmark,DNK,2010,195.93016
Denmark,DNK,2011,177.45694
Denmark,DNK,2012,158.74115
Denmark,DNK,2013,164.95786
Denmark,DNK,2014,152.88184
Denmark,DNK,2015,143.62872
Denmark,DNK,2016,146.85052
Denmark,DNK,2017,138.44733
Denmark,DNK,2018,138.69948
Denmark,DNK,2019,128.7186
Denmark,DNK,2020,106.33293
Denmark,DNK,2021,110.18369
Eastern Africa (BP),,1966,97.104034
Eastern Africa (BP),,1967,102.101135
Eastern Africa (BP),,1968,105.91333
Eastern Africa (BP),,1969,113.3208
Eastern Africa (BP),,1970,120.3649
Eastern Africa (BP),,1971,128.69373
Eastern Africa (BP),,1972,129.01178
Eastern Africa (BP),,1973,137.29083
Eastern Africa (BP),,1974,133.82803
Eastern Africa (BP),,1975,128.4181
Eastern Africa (BP),,1976,139.1633
Eastern Africa (BP),,1977,134.46259
Eastern Africa (BP),,1978,132.3049
Eastern Africa (BP),,1979,132.94206
Eastern Africa (BP),,1980,136.65112
Eastern Africa (BP),,1981,130.9332
Eastern Africa (BP),,1982,125.22598
Eastern Africa (BP),,1983,133.17447
Eastern Africa (BP),,1984,130.34857
Eastern Africa (BP),,1985,138.00258
Eastern Africa (BP),,1986,146.1597
Eastern Africa (BP),,1987,152.38943
Eastern Africa (BP),,1988,164.07268
Eastern Africa (BP),,1989,167.04402
Eastern Africa (BP),,1990,183.96945
Eastern Africa (BP),,1991,173.71231
Eastern Africa (BP),,1992,174.79369
Eastern Africa (BP),,1993,187.16083
Eastern Africa (BP),,1994,190.18137
Eastern Africa (BP),,1995,194.9838
Eastern Africa (BP),,1996,192.14397
Eastern Africa (BP),,1997,202.46698
Eastern Africa (BP),,1998,201.25742
Eastern Africa (BP),,1999,205.17197
Eastern Africa (BP),,2000,198.72336
Eastern Africa (BP),,2001,210.22974
Eastern Africa (BP),,2002,208.53583
Eastern Africa (BP),,2003,210.31334
Eastern Africa (BP),,2004,231.23276
Eastern Africa (BP),,2005,240.12178
Eastern Africa (BP),,2006,246.37242
Eastern Africa (BP),,2007,253.92679
Eastern Africa (BP),,2008,253.66463
Eastern Africa (BP),,2009,267.94205
Eastern Africa (BP),,2010,286.7649
Eastern Africa (BP),,2011,301.77353
Eastern Africa (BP),,2012,307.77505
Eastern Africa (BP),,2013,337.3501
Eastern Africa (BP),,2014,372.73065
Eastern Africa (BP),,2015,392.33466
Eastern Africa (BP),,2016,392.04288
Eastern Africa (BP),,2017,421.17374
Eastern Africa (BP),,2018,441.38403
Eastern Africa (BP),,2019,434.41162
Eastern Africa (BP),,2020,388.12582
Eastern Africa (BP),,2021,416.8178
Ecuador,ECU,1965,7.9206376
Ecuador,ECU,1966,8.26975
Ecuador,ECU,1967,8.931146
Ecuador,ECU,1968,10.672142
Ecuador,ECU,1969,11.293051
Ecuador,ECU,1970,13.575444
Ecuador,ECU,1971,14.930279
Ecuador,ECU,1972,15.643361
Ecuador,ECU,1973,16.865667
Ecuador,ECU,1974,19.709286
Ecuador,ECU,1975,19.601313
Ecuador,ECU,1976,21.835758
Ecuador,ECU,1977,26.443424
Ecuador,ECU,1978,27.044981
Ecuador,ECU,1979,28.501534
Ecuador,ECU,1980,36.23963
Ecuador,ECU,1981,40.75156
Ecuador,ECU,1982,44.665882
Ecuador,ECU,1983,41.249805
Ecuador,ECU,1984,42.01079
Ecuador,ECU,1985,51.272316
Ecuador,ECU,1986,52.042393
Ecuador,ECU,1987,52.351967
Ecuador,ECU,1988,61.800816
Ecuador,ECU,1989,63.798615
Ecuador,ECU,1990,66.23651
Ecuador,ECU,1991,74.42925
Ecuador,ECU,1992,74.27257
Ecuador,ECU,1993,75.05091
Ecuador,ECU,1994,80.90929
Ecuador,ECU,1995,79.558525
Ecuador,ECU,1996,89.15608
Ecuador,ECU,1997,100.89975
Ecuador,ECU,1998,101.6056
Ecuador,ECU,1999,89.00921
Ecuador,ECU,2000,81.62249
Ecuador,ECU,2001,84.71088
Ecuador,ECU,2002,82.14731
Ecuador,ECU,2003,85.78332
Ecuador,ECU,2004,92.687645
Ecuador,ECU,2005,100.68857
Ecuador,ECU,2006,106.934685
Ecuador,ECU,2007,107.996414
Ecuador,ECU,2008,110.877556
Ecuador,ECU,2009,113.341064
Ecuador,ECU,2010,130.43175
Ecuador,ECU,2011,133.01184
Ecuador,ECU,2012,139.3939
Ecuador,ECU,2013,148.28406
Ecuador,ECU,2014,155.93242
Ecuador,ECU,2015,151.02039
Ecuador,ECU,2016,142.99207
Ecuador,ECU,2017,139.20068
Ecuador,ECU,2018,149.29913
Ecuador,ECU,2019,143.90799
Ecuador,ECU,2020,116.277374
Ecuador,ECU,2021,142.79166
Egypt,EGY,1965,86.55231
Egypt,EGY,1966,91.06561
Egypt,EGY,1967,76.76949
Egypt,EGY,1968,80.24432
Egypt,EGY,1969,61.574657
Egypt,EGY,1970,77.56635
Egypt,EGY,1971,79.06659
Egypt,EGY,1972,89.02644
Egypt,EGY,1973,83.335304
Egypt,EGY,1974,93.95104
Egypt,EGY,1975,104.20252
Egypt,EGY,1976,124.95768
Egypt,EGY,1977,134.54713
Egypt,EGY,1978,140.98973
Egypt,EGY,1979,157.6716
Egypt,EGY,1980,182.67712
Egypt,EGY,1981,210.89493
Egypt,EGY,1982,237.9749
Egypt,EGY,1983,261.78815
Egypt,EGY,1984,288.6369
Egypt,EGY,1985,301.7989
Egypt,EGY,1986,309.78644
Egypt,EGY,1987,330.10748
Egypt,EGY,1988,335.7696
Egypt,EGY,1989,353.41476
Egypt,EGY,1990,361.89252
Egypt,EGY,1991,367.11115
Egypt,EGY,1992,363.64752
Egypt,EGY,1993,363.0694
Egypt,EGY,1994,381.50494
Egypt,EGY,1995,404.72595
Egypt,EGY,1996,427.31876
Egypt,EGY,1997,445.6936
Egypt,EGY,1998,464.5144
Egypt,EGY,1999,497.10986
Egypt,EGY,2000,526.3706
Egypt,EGY,2001,550.4415
Egypt,EGY,2002,568.773
Egypt,EGY,2003,607.6346
Egypt,EGY,2004,643.62256
Egypt,EGY,2005,661.74805
Egypt,EGY,2006,698.5427
Egypt,EGY,2007,742.50116
Egypt,EGY,2008,786.8004
Egypt,EGY,2009,820.30597
Egypt,EGY,2010,855.1744
Egypt,EGY,2011,897.4458
Egypt,EGY,2012,934.4486
Egypt,EGY,2013,927.70294
Egypt,EGY,2014,915.91486
Egypt,EGY,2015,929.656
Egypt,EGY,2016,983.2111
Egypt,EGY,2017,1024.6521
Egypt,EGY,2018,1023.5931
Egypt,EGY,2019,993.5246
Egypt,EGY,2020,919.1225
Egypt,EGY,2021,988.2385
Estonia,EST,1985,118.452614
Estonia,EST,1986,117.88285
Estonia,EST,1987,119.66634
Estonia,EST,1988,117.632866
Estonia,EST,1989,121.22505
Estonia,EST,1990,127.5705
Estonia,EST,1991,116.732086
Estonia,EST,1992,81.38799
Estonia,EST,1993,67.58692
Estonia,EST,1994,68.5388
Estonia,EST,1995,62.146576
Estonia,EST,1996,65.996574
Estonia,EST,1997,65.002014
Estonia,EST,1998,58.292824
Estonia,EST,1999,53.683647
Estonia,EST,2000,55.296604
Estonia,EST,2001,57.750828
Estonia,EST,2002,57.499256
Estonia,EST,2003,62.68629
Estonia,EST,2004,63.916676
Estonia,EST,2005,64.14318
Estonia,EST,2006,63.291786
Estonia,EST,2007,73.31503
Estonia,EST,2008,67.23302
Estonia,EST,2009,57.060886
Estonia,EST,2010,69.847244
Estonia,EST,2011,69.31334
Estonia,EST,2012,68.93671
Estonia,EST,2013,73.6856
Estonia,EST,2014,69.839325
Estonia,EST,2015,63.885067
Estonia,EST,2016,65.999886
Estonia,EST,2017,72.88536
Estonia,EST,2018,71.61902
Estonia,EST,2019,56.056152
Estonia,EST,2020,49.991375
Estonia,EST,2021,56.015583
Europe,,1965,18040.61
Europe,,1966,18725.217
Europe,,1967,19468.816
Europe,,1968,20525.172
Europe,,1969,21843.688
Europe,,1970,23158.885
Europe,,1971,23970.354
Europe,,1972,25122.734
Europe,,1973,26532.684
Europe,,1974,26674.383
Europe,,1975,26900.477
Europe,,1976,28305.39
Europe,,1977,28758.291
Europe,,1978,29879.766
Europe,,1979,30836.889
Europe,,1980,30477.559
Europe,,1981,29954.541
Europe,,1982,29827.781
Europe,,1983,30016.596
Europe,,1984,30561.48
Europe,,1985,29190.623
Europe,,1986,29672.89
Europe,,1987,30192.584
Europe,,1988,30268.707
Europe,,1989,30267.363
Europe,,1990,30294.465
Europe,,1991,29727.39
Europe,,1992,28377.814
Europe,,1993,27054.71
Europe,,1994,25791.863
Europe,,1995,25627.86
Europe,,1996,25797.258
Europe,,1997,25171.719
Europe,,1998,25279.707
Europe,,1999,25111.07
Europe,,2000,25304.492
Europe,,2001,25622.688
Europe,,2002,25567.123
Europe,,2003,26161.66
Europe,,2004,26339.926
Europe,,2005,26405.637
Europe,,2006,26837.953
Europe,,2007,26584.812
Europe,,2008,26352.918
Europe,,2009,24494.676
Europe,,2010,25342.332
Europe,,2011,25048.055
Europe,,2012,24680.613
Europe,,2013,24132.086
Europe,,2014,23097.71
Europe,,2015,22971.08
Europe,,2016,23374.943
Europe,,2017,23485.398
Europe,,2018,23680.549
Europe,,2019,23134.762
Europe,,2020,21091.25
Europe,,2021,22414.805
Europe (BP),,1965,11454.485
Europe (BP),,1966,11743.99
Europe (BP),,1967,12107.079
Europe (BP),,1968,12937.949
Europe (BP),,1969,13947.439
Europe (BP),,1970,14866.389
Europe (BP),,1971,15270.309
Europe (BP),,1972,15968.657
Europe (BP),,1973,16922.316
Europe (BP),,1974,16550.16
Europe (BP),,1975,16263.381
Europe (BP),,1976,17305.666
Europe (BP),,1977,17325.498
Europe (BP),,1978,18001.025
Europe (BP),,1979,18614.582
Europe (BP),,1980,18044.1
Europe (BP),,1981,17279.139
Europe (BP),,1982,16835.307
Europe (BP),,1983,16795.07
Europe (BP),,1984,16967.2
Europe (BP),,1985,20332.08
Europe (BP),,1986,20652.621
Europe (BP),,1987,20936.213
Europe (BP),,1988,20871.273
Europe (BP),,1989,20871.49
Europe (BP),,1990,21075.078
Europe (BP),,1991,20667.89
Europe (BP),,1992,19782.469
Europe (BP),,1993,19207.152
Europe (BP),,1994,18713.76
Europe (BP),,1995,19083.49
Europe (BP),,1996,19547.414
Europe (BP),,1997,19366.117
Europe (BP),,1998,19496.217
Europe (BP),,1999,19304.096
Europe (BP),,2000,19464.264
Europe (BP),,2001,19657.871
Europe (BP),,2002,19643.248
Europe (BP),,2003,20136.754
Europe (BP),,2004,20289.84
Europe (BP),,2005,20406.799
Europe (BP),,2006,20599.514
Europe (BP),,2007,20419.213
Europe (BP),,2008,20125.482
Europe (BP),,2009,18704.33
Europe (BP),,2010,19244.771
Europe (BP),,2011,18762.006
Europe (BP),,2012,18423.602
Europe (BP),,2013,18013.77
Europe (BP),,2014,17047.547
Europe (BP),,2015,17161.934
Europe (BP),,2016,17493.527
Europe (BP),,2017,17673.523
Europe (BP),,2018,17506.377
Europe (BP),,2019,17015.252
Europe (BP),,2020,15344.592
Europe (BP),,2021,16150.328
European Union (27),,1965,8769.011
European Union (27),,1966,9030.785
European Union (27),,1967,9390.282
European Union (27),,1968,10091.1
European Union (27),,1969,10985.857
European Union (27),,1970,11787.685
European Union (27),,1971,12176.873
European Union (27),,1972,12811.505
European Union (27),,1973,13575.493
European Union (27),,1974,13356.01
European Union (27),,1975,13184.347
European Union (27),,1976,14138.478
European Union (27),,1977,14078.226
European Union (27),,1978,14664.434
European Union (27),,1979,15154.927
European Union (27),,1980,14826.718
European Union (27),,1981,14142.244
European Union (27),,1982,13717.096
European Union (27),,1983,13612.359
European Union (27),,1984,13770.934
European Union (27),,1985,14275.28
European Union (27),,1986,14405.806
European Union (27),,1987,14605.107
European Union (27),,1988,14559.602
European Union (27),,1989,14678.344
European Union (27),,1990,14522.11
European Union (27),,1991,14343.883
European Union (27),,1992,13967.183
European Union (27),,1993,13742.74
European Union (27),,1994,13651.196
European Union (27),,1995,13998.873
European Union (27),,1996,14416.203
European Union (27),,1997,14279.398
European Union (27),,1998,14426.997
European Union (27),,1999,14295.337
European Union (27),,2000,14324.3125
European Union (27),,2001,14544.678
European Union (27),,2002,14537.021
European Union (27),,2003,14883.641
European Union (27),,2004,14975.376
European Union (27),,2005,15023.023
European Union (27),,2006,15102.706
European Union (27),,2007,14904.109
European Union (27),,2008,14666.041
European Union (27),,2009,13641.172
European Union (27),,2010,14012.451
European Union (27),,2011,13551.473
European Union (27),,2012,13196.959
European Union (27),,2013,12903.212
European Union (27),,2014,12207.496
European Union (27),,2015,12455.841
European Union (27),,2016,12678.605
European Union (27),,2017,12866.513
European Union (27),,2018,12751.103
European Union (27),,2019,12387.994
European Union (27),,2020,11083.486
European Union (27),,2021,11759.014
Finland,FIN,1965,87.7453
Finland,FIN,1966,100.669205
Finland,FIN,1967,103.864494
Finland,FIN,1968,119.01533
Finland,FIN,1969,139.06026
Finland,FIN,1970,153.54544
Finland,FIN,1971,154.99834
Finland,FIN,1972,166.0177
