STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/8/86,0.34,0,0,65,49,64
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/9/86,0.1,0,0,76,59,57
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/9/86,0.3,0,0,76,48,64
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/10/86,0,0,0,40,77,62
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/10/86,0.03,0,0,63,38,47
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/11/86,0,0,0,40,34,40
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/11/86,0.8,0,0,47,29,44
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/12/86,0.52,0,0,46,38,43
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/12/86,0,0,0,54,37,48
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/13/86,0,0,0,54,34,42
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/13/86,0,0,0,49,17,36
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/14/86,0,0,0,43,17,17
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/14/86,0,0,0,39,17,32
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/15/86,0,0,0,39,16,28
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/15/86,0,0,0,48,19,40
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/16/86,0,0,0,46,27,38
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/16/86,0,0,0,54,34,50
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/17/86,0,0,0,53,32,31
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/17/86,0,0,0,58,31,54
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/18/86,0,0,0,59,32,34
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/18/86,0,0,0,59,39,55
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/19/86,0.42,0,0,60,33,37
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/19/86,0.38,0,0,55,35,40
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/20/86,0,0,0,55,24,28
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/20/86,0.29,0,0,40,27,38
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/21/86,1.01,0,0,51,27,41
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/21/86,0.65,0,0,50,20,42
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/22/86,0,0,0,48,28,31
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/22/86,0,0,0,54,28,43
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/23/86,0,0,0,53,26,28
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/23/86,0,0,0,54,25,49
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/24/86,0.07,0,0,55,28,46
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/24/86,0.1,0,0,53,44,51
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/25/86,0.02,0,0,53,26,27
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/25/86,0,0,0,53,27,45
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/26/86,0.49,0,0,52,26,41
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/26/86,0.9,0,0,49,37,48
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/27/86,0.61,0,0,54,41,46
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/27/86,0.02,0,0,59,39,44
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/28/86,0,0,0,58,31,31
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/28/86,0,0,0,52,31,47
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/29/86,0,0,0,53,31,32
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/29/86,0,0,0,58,31,52
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/30/86,0,0,0,58,29,32
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/30/86,0,0,0,52,27,46
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/1/86,0,0,0,54,29,29
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/1/86,0,0,0,47,29,37
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/2/86,0.05,0,0,50,28,38
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/2/86,0.79,0,0,53,30,53
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/3/86,1.3,0,0,55,38,45
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/3/86,0.81,0,0,62,41,50
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/4/86,0,0,0,61,33,37
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/4/86,0,0,0,54,28,44
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/5/86,0,0,0,51,27,37
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/5/86,0,0,0,44,23,35
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/6/86,0,0,0,42,20,33
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/6/86,0,0,0,46,20,39
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/7/86,0,0,0,45,22,32
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/7/86,0,0,0,51,23,48
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/8/86,0,0,0,52,35,41
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/8/86,0,0,0,55,37,47
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/9/86,0.07,0,0,54,40,41
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/9/86,0.45,0,0,49,36,45
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/10/86,0.61,0,0,59,42,53
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/10/86,0.11,0,0,58,36,52
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/11/86,0.03,0,0,58,32,32
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/11/86,0.57,0,0,52,30,34
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/12/86,0.45,0,0,55,29,32
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/12/86,0.4,0,0,39,29,36
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/13/86,0,0,0,52,25,25
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/13/86,0,0,0,40,20,31
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/14/86,0,0,0,41,14,15
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/14/86,0,0,0,40,13,32
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/15/86,0,0,0,39,14,25
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/15/86,0,0,0,54,21,40
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/16/86,0,0,0,54,25,27
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/16/86,0,0,0,52,21,46
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/17/86,0,0,0,52,27,31
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/17/86,0,0,0,51,28,43
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/18/86,0.31,0,0,50,31,39
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/18/86,0.6,0,0,47,30,45
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/19/86,0.35,0,0,47,34,37
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/19/86,0,0,0,47,26,42
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/20/86,0,0,0,47,25,28
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/20/86,0,0,0,42,22,38
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/21/86,0,0,0,43,28,31
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/21/86,0,0,0,43,23,39
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/22/86,0,0,0,43,18,19
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/22/86,0,0,0,45,18,41
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/23/86,0,0,0,43,18,18
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/23/86,0,0,0,47,27,42
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/24/86,0.06,0,0,45,18,33
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/24/86,1.5,0,0,44,32,41
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/25/86,1.96,0,0,48,32,38
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/25/86,1.35,0,0,54,34,48
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/26/86,0,0,0,54,28,33
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/26/86,0,0,0,50,26,38
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/27/86,0.01,0,0,44,30,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/27/86,0,0,0,42,33,39
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/28/86,0,0,0,41,24,26
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/28/86,0,0,0,40,23,33
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/29/86,0,0,0,40,19,19
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/29/86,0,0,0,42,18,35
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/30/86,0,0,0,43,19,25
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/30/86,0,0,0,40,24,38
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/31/86,0,0,0,41,25,34
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/31/86,0,0,0,45,26,41
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/1/87,0,0,0,46,25,29
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/1/87,0.05,0,0,42,24,36
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/2/87,0.76,0,0,38,27,32
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/2/87,0.88,0,0,43,30,37
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/3/87,0.06,0,0,45,28,36
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/3/87,0,0,0,45,32,41
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/4/87,0,0,0,45,22,22
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/4/87,0,0,0,42,22,36
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/5/87,0,0,0,43,20,25
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/5/87,0,0,0,40,25,36
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/6/87,0,0,0,40,18,19
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/6/87,0,0,0,45,19,39
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/7/87,0,0,0,45,18,37
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/7/87,0,0,0,47,21,47
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/8/87,0,0,0,55,35,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/8/87,0,0,0,54,27,47
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/9/87,0,0,0,48,26,26
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/9/87,0,0,0,47,34,37
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/10/87,0.06,0,0,47,25,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/10/87,0,0,0,47,26,41
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/11/87,0.01,0,0,38,31,37
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/11/87,0.08,0,0,41,31,40
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/12/87,0,0,0,44,29,30
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/12/87,0.02,0,0,43,26,40
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/13/87,0,0,0,46,30,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/13/87,0,0,0,46,38,41
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/14/87,0,0,0,49,26,31
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/14/87,0,0,0,49,43,47
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/15/87,0.04,0,0,59,31,44
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/15/87,0,0,0,61,49,51
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/16/87,0.01,0,0,61,38,38
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/16/87,0.05,0,0,63,43,58
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/17/87,0,0,0,55,26,28
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/17/87,0,0,0,58,30,45
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/18/87,0.26,0,0,40,27,32
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/18/87,0,0,0,45,26,35
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/19/87,0.8,0,0,40,28,33
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/19/87,0.51,0,0,36,21,35
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/20/87,0.55,0,0,42,30,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/20/87,0.9,0,0,38,28,37
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/21/87,0,0,0,41,33,34
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/21/87,0.11,0,0,42,34,38
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/22/87,0.04,0.5,1,41,26,26
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/22/87,0,0,0,42,27,38
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/23/87,0.93,8,9,37,20,24
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/23/87,0.27,,12,38,29,29
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/24/87,0,0,,35,10,11
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/24/87,0,0,11,34,19,23
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/25/87,0,0,,32,2,11
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/25/87,0,0,10,31,12,24
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/26/87,,,,30,4,9
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/26/87,0.07,,10,24,7,19
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/27/87,,9,,29,1,6
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/27/87,0.5,,20,28,18,26
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/28/87,,,8,31,3,2
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/28/87,0,0,17,30,1,22
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/29/87,,,7,35,3,15
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/29/87,0,0,15,32,19,29
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/30/87,0.16,,8,43,14,30
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/30/87,0,0,13,43,12,39
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,1/31/87,,,5,45,30,32
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,1/31/87,0.18,0,13,46,32,41
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/1/87,0,,4,41,16,27
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/1/87,0,0,13,38,29,38
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/2/87,0,,3,42,25,33
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/2/87,0,0,8,60,39,50
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/3/87,0,,1,58,25,34
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/3/87,0,0,8,57,30,49
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/4/87,0,,0,54,34,34
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/4/87,0,0,5,49,40,43
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/5/87,0,,,47,24,27
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/5/87,0,0,5,44,31,40
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/6/87,0,,,43,22,22
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/6/87,0,0,5,56,30,42
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/7/87,0,,,53,22,27
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/7/87,0,0,4,53,29,48
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/8/87,0,,,53,25,27
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/8/87,0,0,3,56,27,50
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/9/87,0,,,56,21,21
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/9/87,0,0,2,50,22,36
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/10/87,0,,,48,21,26
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/10/87,0,0,2,47,26,45
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/11/87,0,,,47,22,25
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/11/87,0,0,0,48,31,45
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/12/87,0,,,48,26,31
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/12/87,0.04,0,0,45,28,40
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/13/87,0.12,,,43,31,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/13/87,0,0,0,44,31,42
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/14/87,0,,,44,23,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/14/87,0,0,0,42,30,32
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/15/87,0,,,37,18,24
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/15/87,0,0,0,33,18,28
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/16/87,0,,,32,11,16
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/16/87,0,0,0,28,16,26
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/17/87,0,,,32,11,28
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/17/87,0,0,0,42,25,39
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/18/87,0,,,44,28,31
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/18/87,0,0,0,46,32,42
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/19/87,0,,,46,17,17
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/19/87,0,0,0,47,33,43
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/20/87,0,,,45,16,16
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/20/87,0,0,0,47,25,44
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/21/87,0,,,42,17,30
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/21/87,0,0,0,48,30,42
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/22/87,0,,,46,20,24
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/22/87,0,0,0,48,28,45
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/23/87,,9,9,49,25,34
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/23/87,1.12,,13,47,29,44
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/24/87,0,,5,46,27,31
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/24/87,0,0,4,46,30,44
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/25/87,0,,3,46,20,21
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/25/87,0,0,3,47,29,43
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/26/87,0,,2,45,19,23
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/26/87,0,0,2,45,24,42
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/27/87,0,,0,47,23,30
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/27/87,0,0,2,43,36,32
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,2/28/87,0,,,41,28,31
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,2/28/87,0.1,0,0,42,31,38
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/1/87,0.73,0,0,49,29,45
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/1/87,0.76,0,0,78,28,66
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/2/87,0.01,0,0,72,43,44
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/2/87,0.02,0,0,66,38,50
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/3/87,0,0,0,67,34,44
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,3/3/87,0,0,0,57,31,52
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,3/4/87,0,0,0,58,31,31
